edname,small_area,vector
Blanchardstown-Blakestown,267028092,0.026122564213395906
Newcastle,267107013,0.026114100749284
Grange B,268072005,0.02609441199838849
The Ward,267158001,0.026093335143201155
Stillorgan-Merville,267127003/01,0.026072604460971538
Kinsaley,267099004,0.026027019161953796
Swords-Seatown,267134016,0.026014323802843072
Lucan-St. Helen's,267103001/01,0.026010820995994163
Rathfarnham Village,267117005,0.026005536890318197
Blanchardstown-Blakestown,267028074,0.025991585384939397
Rathcoole,267112008/01,0.025962454152909712
Swords-Forrest,267132012,0.0259318818243171
Saggart,267119008,0.025918421470819932
Tallaght-Jobstown,267140053,0.025907009085880426
Blanchardstown-Blakestown,267028115,0.025893858326820052
Beaumont B,268022013,0.025877473894197173
Dundrum-Kilmacud,267079010,0.02586408588793422
Balbriggan Rural,267002039,0.02583337415768353
Firhouse Village,267084013,0.02580177176902376
Firhouse-Ballycullen,267085005/267085009,0.02565933309436723
Tallaght-Kiltipper,267143001/02,0.025586866923799172
Balbriggan Rural,267002016,0.0255416190945855
Saggart,267119009,0.02552006441237302
Lusk,267104010/02,0.025503086210854523
Swords-Forrest,267132001/03,0.025477876706580246
Balbriggan Rural,267002008,0.025466534314759866
Swords-Lissenhall,267133026/01,0.02540923781155409
Lucan-St. Helen's,267103012/01,0.025393367242978953
Swords-Forrest,267132034,0.025387605124559513
Lucan-Esker,267100001,0.025374450228823515
Blackrock-Central,267021003,0.02530165627868498
Ballymun A,268015012,0.025255943877066703
Lucan-Esker,267100073,0.025242041277728392
Tallaght-Jobstown,267140005,0.025237255254545433
Tallaght-Jobstown,267140008,0.025233274957539308
Balbriggan Rural,267002027,0.025217511955413035
Glencullen,267092008/01,0.025216381485508522
Tallaght-Jobstown,267140014,0.025182757875028085
Firhouse-Ballycullen,267085006,0.025163457534120366
Newcastle,267107006/267107007,0.02516255547652888
Balbriggan Rural,267002036,0.02512729137483357
Malahide East,267105014/01,0.025104249210402475
Swords-Seatown,267134018,0.02510395903354784
Swords-Forrest,267132014,0.02507615437712073
Grange B,268072008,0.025043898995878455
Blanchardstown-Blakestown,267028096,0.024959253755212272
Shankill-Shanganagh,267122009,0.02493889492491203
Kinsaley,267099012,0.024913393109765966
Castleknock-Knockmaroon,267040030,0.02489359327623777
Clonmethan,267054003,0.024868505248248438
Swords-Seatown,267134020,0.024860975813881078
Donabate,267065011,0.024858511420494292
Clondalkin Village,267053020,0.024840108733959712
Dubber,267066011,0.02483878985615564
Grange A,268071023/03,0.02479007593729845
Dundrum-Sandyford,267080006,0.024785888296559883
Blackrock-Central,267021002,0.024777769868317187
Foxrock-Carrickmines,267088001,0.024772854284948444
Finglas South B,268067015,0.024729471086567315
